Datum;Uhrzeit;Deutschland/Luxemburg[€/MWh];∅ Anrainer DE/LU[€/MWh];Belgien[€/MWh];Dänemark 1[€/MWh];Dänemark 2[€/MWh];Frankreich[€/MWh];Niederlande[€/MWh];Norwegen 2[€/MWh];Österreich[€/MWh];Polen[€/MWh];Schweden 4[€/MWh];Schweiz[€/MWh];Tschechien[€/MWh];DE/AT/LU[€/MWh];Italien (Nord)[€/MWh];Slowenien[€/MWh];Ungarn[€/MWh]
04.06.2022;14:00;94,86;102,69;-18,68;94,86;94,86;170;0;97,89;147,04;147,04;94,86;154,63;147,04;-;170;170;161,57
04.06.2022;15:00;118,99;117,88;25;118,99;118,99;158,2;33,54;128,49;147,02;147,02;118,99;153,37;147,02;-;173;173;170,02
04.06.2022;16:00;141,42;142,7;123,99;141,42;141,42;155,6;125;141,42;148,14;148,14;141,42;155,01;148,14;-;193,29;193,29;187,02
04.06.2022;17:00;158,92;159,86;157,04;158,92;158,92;160,9;157,6;158,92;159,26;165,01;158,92;163,71;159,26;-;203,99;203,99;176,22
04.06.2022;18:00;179,83;177,67;172,9;179,83;179,83;177,4;172,5;165,05;179,91;189,93;175,52;181,56;179,91;-;230,93;230,1;189,93
04.06.2022;19:00;199,03;195,84;195,3;199,03;199,03;197,71;195;168,06;199,07;203,09;194,95;203,92;199,07;-;290;230,1;203,09
04.06.2022;20:00;209,24;205,21;209,24;209,24;209,24;209,24;209,24;174,14;209,24;209,24;204,22;205,04;209,24;-;302,33;260,09;265,73
04.06.2022;21:00;198,98;197,17;198,98;198,98;198,98;198,98;198,98;172,58;198,98;198,98;194,2;210,21;198,98;-;267,78;258,17;235,09
04.06.2022;22:00;199,06;196,85;199,06;199,06;199,06;199,06;199,06;168,75;199,06;199,06;194,28;209,84;199,06;-;230,1;230,1;199,29
04.06.2022;23:00;179,36;177,57;163,04;168,14;179,36;196,7;166;163,27;181,76;179,36;175,05;201,21;179,36;-;215;181,76;181,76
05.06.2022;00:00;165,52;165,24;160,2;165,52;165,52;172,05;160,2;160,72;166,27;156,85;161,55;183,25;165,52;-;222,93;166,27;166,27
05.06.2022;01:00;157,23;154,94;142,9;157,23;157,23;174,7;141,9;152,36;159,87;137,28;153,46;170,23;157,23;-;203,3;159,87;159,87
05.06.2022;02:00;149,57;148,06;127,05;149,57;149,57;171,31;134,07;144,93;153,03;138,52;145,98;165,03;149,57;-;203,3;153,03;153,03
05.06.2022;03:00;136,88;138,42;131;136,88;136,88;141,79;132,46;133,21;137,64;135,51;133,6;166,81;136,88;-;202,72;137,64;137,64
05.06.2022;04:00;136,04;136,26;107,07;136,04;136,04;164,07;114,12;132,1;140,5;136,04;132,78;164,01;136,04;-;203,3;140,5;136,04
05.06.2022;05:00;128,04;130,75;127,36;128,04;128,04;128,7;127,53;124,33;128,15;128,04;124,97;165;128,04;-;196,74;128,15;128,04
05.06.2022;06:00;127,27;119,19;127,27;127,27;127,27;127,27;127,27;123,58;127,27;127,27;4,5;164,9;127,27;-;191,77;191,77;127,27
05.06.2022;07:00;133,65;123,62;133,65;133,65;133,65;133,65;133,65;129,77;133,65;133,65;5,7;155,2;133,65;-;191,77;191,77;133,65
05.06.2022;08:00;136,28;125,03;136,28;136,28;136,28;136,28;136,28;136,28;136,28;123,74;6,16;155,14;136,28;-;191,67;191,67;136,28
05.06.2022;09:00;142,65;128,74;142,65;142,65;142,65;142,65;142,65;146,61;142,65;105,51;6,29;159,19;142,65;-;186,73;168;142,65
05.06.2022;10:00;141,36;127,07;141,36;141,36;141,36;141,36;141,36;145,88;141,36;88,16;6,28;167,9;141,36;-;183;168;141,36
05.06.2022;11:00;143,62;128,69;143,62;143,62;143,62;143,62;143,62;147,91;143,62;87,08;6,34;168,89;143,62;-;183,4;183,4;143,62
05.06.2022;12:00;132,5;126,27;134,29;132,5;132,5;166;151,1;136,46;138,38;90,96;6,26;168,05;132,5;-;184,07;184,07;133
05.06.2022;13:00;90,36;107,28;114,31;91,11;90,36;162,22;160;93,83;103,07;92,01;5,52;166,15;101,53;-;170,03;170,03;101,53
05.06.2022;14:00;98,31;108,28;134,47;98,52;98,31;126,71;161,8;101,46;103,54;90,91;5,69;166,16;103,54;-;165;165;103,54
05.06.2022;15:00;121,95;113,13;121,95;121,95;121,95;121,95;121,95;125,85;121,95;90,77;6,23;167,96;121,95;-;167,98;167,98;121,95
05.06.2022;16:00;132,03;121,15;132,03;132,03;132,03;132,03;132,03;141,68;132,03;90,93;7,23;168,63;132,03;-;184,07;184,07;132,03
05.06.2022;17:00;150,02;137,15;150,02;150,02;150,02;150,02;150,02;150,96;150,02;122,84;13,99;170,7;150,02;-;203,3;150,02;150,02
05.06.2022;18:00;163,03;150,81;163,03;163,03;163,03;163,03;163,03;156,45;163,03;163,03;26,57;171,64;163,03;-;215,93;186,6;163,03
05.06.2022;19:00;168,8;163,5;168,8;168,8;168,8;168,8;168,8;163,57;168,8;176,2;85,09;184,68;176,2;-;250;181,02;176,2
05.06.2022;20:00;169,44;163,14;169,44;169,44;169,44;169,44;169,44;164,19;169,44;198,12;34,48;191,08;190;-;260;215,1;204,99
05.06.2022;21:00;166,36;161,54;166,36;166,36;166,36;166,36;166,36;161,2;166,36;195,06;38,53;191,79;192,2;-;257,78;215,1;204,99
05.06.2022;22:00;169,22;159,11;169,22;169,22;169,22;169,22;169,22;160,18;169,22;169,22;36,19;200,03;169,22;-;222,93;169,22;170,11
05.06.2022;23:00;137,74;142,22;119,54;137,74;137,74;214,32;169,2;141,63;150,1;137,74;25,06;193,66;137,74;-;214,32;150,1;150,1
06.06.2022;00:00;103,4;121,61;109,36;103,4;103,4;167,98;209,1;106,7;113,98;113,98;29,71;166,07;113,98;-;200;113,98;113,98
06.06.2022;01:00;90,86;107,08;88,73;90,86;90,86;154,19;164;93,58;100,92;100,92;27,89;165;100,92;-;190,63;100,92;100,92
06.06.2022;02:00;82,07;99,91;83,19;82,07;82,07;142,08;156;84,52;91,8;91,8;29,96;163,68;91,8;-;183;91,8;91,8
06.06.2022;03:00;88,02;90,47;88,15;88,02;88,02;89,33;89,9;90,65;88,24;90,91;31,64;162,11;88,24;-;181,26;88,24;88,24
06.06.2022;04:00;85,05;88,71;85,05;85,05;85,05;85,05;85,05;87,59;85,05;90,87;42,11;159,9;85,05;-;183;85,05;85,05
06.06.2022;05:00;88,08;91,88;88,08;88,08;88,08;88,08;88,08;90,71;88,08;90,89;51,64;160,85;88,08;-;190,01;88,08;88,08
06.06.2022;06:00;90,06;100,08;90,06;90,06;90,06;90,06;90,06;92,75;90,06;128,84;58,56;151,54;128,84;-;220;90,06;128,84
06.06.2022;07:00;94,22;112,59;75,33;94,22;94,22;122,52;94,22;97,03;100;133,84;90,01;160,91;176,2;-;229,37;120;176,2
06.06.2022;08:00;84,05;106,66;84,05;84,05;84,05;84,05;84,05;86,56;84,05;152,44;84,05;160,89;185;-;265;215;185
06.06.2022;09:00;57,05;81,31;-30,71;57,05;57,05;147,01;0;58,69;72,96;133,69;57,05;165,37;176,22;-;248,56;215;176,22
06.06.2022;10:00;30;66,12;-60;30;30,74;149,53;-3,5;30,96;51,05;125,21;30,74;166,39;176,22;-;260,02;232,23;176,22
06.06.2022;11:00;11,06;55,97;-70;11,06;11,33;145,09;-3,7;11,33;34,5;121,32;11,33;167,23;176,19;-;233,48;232,1;176,19
06.06.2022;12:00;0,1;67,48;-47,25;0,1;5,95;175,09;-20;5,95;151,09;121,32;5,95;167,89;176,22;-;215;215;176,22
06.06.2022;13:00;-0,08;68,22;-12,19;0,09;5,56;150,09;-20,02;5,56;161,1;125,18;5,56;167,85;161,59;-;219;219;161,59
06.06.2022;14:00;-0,59;51,42;-90;0,02;5,7;175,75;-0,59;5,7;29,26;133,69;5,7;166,66;133,69;-;234,69;225;155,95
06.06.2022;15:00;-0,01;54,07;-64,4;-0,01;9,4;171,25;-1,86;9,4;28,84;132,93;9,4;166,9;132,93;-;320;215;176,19
06.06.2022;16:00;0,81;58,19;-63,18;0,81;15,51;169;0,81;27,74;29,26;140,16;15,51;164,26;140,16;-;320;120;227,87
06.06.2022;17:00;82,06;118,89;56,45;82,06;82,06;168,05;82,06;120,73;96,9;185,15;80,09;169,04;185,15;-;254,18;151,02;239,36
06.06.2022;18:00;169,55;174,73;169,55;169,55;169,55;169,55;169,55;139;169,55;229,33;137,96;169,08;229,33;-;300;169,55;246,62
06.06.2022;19:00;200;198,08;200;200;200;200;200;158,09;200;245,09;134,52;196,04;245,09;-;360;200;289,78
06.06.2022;20:00;214,97;207,24;214,97;214,97;214,97;214,97;214,97;163,69;214,97;245,08;130,53;205,4;245,08;-;360;214,97;341,51
06.06.2022;21:00;214,04;196,4;214,04;214,04;214,04;214,04;214,04;163,57;214,04;239,47;32,03;201,62;239,47;-;330;214,04;272,95
06.06.2022;22:00;217,42;195,84;217,42;217,42;217,42;217,42;217,42;163,43;217,42;226,95;27,54;204,9;226,95;-;272,93;217,42;235,03
06.06.2022;23:00;189,7;171,53;189,7;189,7;189,7;189,7;189,7;163,15;189,7;189,7;17,21;188,86;189,7;-;228,69;189,7;189,7
07.06.2022;00:00;163,72;152,52;156,4;163,39;163,72;177,33;155,98;158,65;166,3;166,3;20,32;183,07;166,3;-;219,02;166,3;166,3
07.06.2022;01:00;154,34;143,25;150;154,02;154,34;158,69;151,29;149,56;155,15;155,15;19,38;173,03;155,15;-;208,23;155,15;155,15
07.06.2022;02:00;150,61;140,37;150,61;150,61;150,61;150,61;150,61;146,25;150,61;150,61;24,21;168,69;150,61;-;199,13;150,61;150,61
07.06.2022;03:00;145,72;136,3;145,72;145,72;145,72;145,72;145,72;141,49;145,72;145,72;27,94;164,12;145,72;-;195,7;145,72;145,72
07.06.2022;04:00;146,88;137,47;146,88;146,88;146,88;146,88;146,88;142,62;146,88;146,88;31,87;162,68;146,88;-;193,67;146,88;146,88
07.06.2022;05:00;154,33;146,33;153,21;153,53;154,33;155,45;153,53;149,55;154,54;154,54;58,63;167,82;154,54;-;198,19;154,54;154,54
07.06.2022;06:00;175,7;182,65;175,7;175,7;175,7;175,7;175,7;160,28;175,7;215,59;171,48;192,04;215,59;-;219,02;208,34;215,59
07.06.2022;07:00;216,93;218,07;216,93;216,93;216,93;216,93;216,93;179,25;216,93;242,55;216,93;215,89;242,55;-;219,41;219,41;242,55
07.06.2022;08:00;220,12;222,61;220,12;220,12;220,12;220,12;220,12;207,69;220,12;240;220,12;220,23;240;-;273,97;273,97;240
07.06.2022;09:00;210,99;214,16;210,99;210,99;210,99;210,99;210,99;204,45;210,99;230,63;210,99;213,09;230,63;-;295,35;268,78;230,63
07.06.2022;10:00;191;194,36;191;191;191;196,95;191;185,08;191,94;200,02;191;208,96;200,02;-;250;240;200,02
07.06.2022;11:00;173,32;183,01;175,1;173,32;173,32;196,65;173,32;167,97;177,78;198,87;173,32;204,55;198,87;-;273,97;260;198,87
07.06.2022;12:00;168,7;181,86;168,7;168,7;168,7;195,96;168,7;164,13;173,25;212,48;168,7;198,65;212,48;-;210,66;210,66;212,48
07.06.2022;13:00;168,7;176,55;168,7;168,7;168,7;185;168,7;163,81;171,09;194,73;164,65;193,22;194,73;-;213,2;213,2;194,73
07.06.2022;14:00;165,52;174,02;165,52;165,52;165,52;173,8;165,52;161,54;166,81;202,23;161,54;184;202,23;-;231;231;202,23
07.06.2022;15:00;163,87;172,81;163,87;163,87;163,87;164,99;163,87;160,86;164,07;206,53;160,86;181,59;206,53;-;231,2;230,96;256,66
07.06.2022;16:00;164,07;174,93;164,07;164,07;164,07;164,07;164,07;161,35;164,07;220;161,35;177,14;220;-;231,2;164,07;261,66
07.06.2022;17:00;173,1;184,98;173,1;173,1;173,1;173,1;173,1;167,97;173,1;236,1;167,97;188,08;236,1;-;231,2;203,77;276,96
07.06.2022;18:00;200;204,61;200;200;200;200;200;179,25;200;238,68;179,25;214,84;238,68;-;222,38;222,38;315,08
07.06.2022;19:00;218,04;218,64;218,04;218,04;218,04;218,04;218,04;174,31;218,04;239,82;212,8;230,09;239,82;-;280;280;342,46
07.06.2022;20:00;227,46;224,98;227,46;227,46;227,46;227,46;227,46;173,9;227,46;239;222;236,17;239;-;280,56;280,56;364,57
07.06.2022;21:00;228,81;218,69;228,81;228,81;228,81;228,81;228,81;172,96;228,81;228,81;172,96;229,16;228,81;-;247,51;241,84;340,91
07.06.2022;22:00;220,26;211,22;220,26;220,26;220,26;220,26;220,26;168,42;220,26;220,26;168,42;224,49;220,26;-;220,26;220,26;283,64
07.06.2022;23:00;210,97;201,86;210,97;210,97;210,97;210,97;210,97;167,95;210,97;210,97;150,66;214,1;210,97;-;217;210,97;213,02
08.06.2022;00:00;185,05;177,54;185,05;185,05;185,05;185,05;185,05;165,78;185,05;185,05;121,6;185,17;185,05;-;185,05;185,05;185,05
08.06.2022;01:00;168,95;162,74;168,95;168,95;168,95;168,95;168,95;163,51;168,95;168,95;101,03;174,01;168,95;-;179,62;168,95;168,95
08.06.2022;02:00;165,1;159,3;165,1;165,1;165,1;165,1;165,1;159,98;165,1;165,1;94,55;176,96;165,1;-;169;165,1;165,1
08.06.2022;03:00;162,96;156,56;162,96;162,96;162,96;162,96;162,96;157,91;162,96;162,96;86,23;174,35;162,96;-;168,87;162,96;162,96
08.06.2022;04:00;164,92;157,3;164,92;164,92;164,92;164,92;164,92;160,14;164,92;164,92;77,62;173,21;164,92;-;168,7;164,92;164,92
08.06.2022;05:00;175;167,32;175;175;175;175;175;165,25;175;175;96,64;178,61;175;-;175;175;177,05
08.06.2022;06:00;197,42;194,8;197,42;197,42;197,42;197,42;197,42;167,42;197,42;225;138,95;201,92;225;-;197,42;197,42;227,23
08.06.2022;07:00;213,93;209,82;213,93;213,93;213,93;213,93;213,93;181,66;213,93;213,93;200,05;214,83;213,93;-;213,93;213,93;242,96
08.06.2022;08:00;215,01;210,42;215,01;215,01;215,01;215,01;215,01;193,15;215,01;215,01;185,05;216,35;215,01;-;215,01;215,01;273,53
08.06.2022;09:00;205,29;204,26;205,29;205,29;205,29;205,29;205,29;198,93;205,29;205,29;198,93;206,73;205,29;-;205,29;205,29;267,91
08.06.2022;10:00;191;190,66;191;191;191;191;191;185,08;191;191;185,08;199,08;191;-;191,49;191,49;259,01
08.06.2022;11:00;183,58;183,04;176,77;183,2;183,58;191,1;176,77;177,89;185;185;177,89;191,25;185;-;191,1;191,1;257,37
08.06.2022;12:00;180,58;179,93;180;180,21;180,58;181,26;180,03;174,99;180,72;180,72;174,99;184,98;180,72;-;181,26;181,26;235,08
08.06.2022;13:00;174,43;173,65;169,81;174,07;174,43;177,51;171,34;169,02;175,17;175,17;169,02;179,49;175,17;-;187,85;187,85;229,18
08.06.2022;14:00;176,43;173,27;152,01;176,07;176,43;191,62;158,03;170,97;180,2;180,2;162,53;177,66;180,2;-;191,62;191,62;238,14
08.06.2022;15:00;178,99;176,1;150,24;177,35;178,99;194,53;154;172,2;185,07;216,97;144,99;177,71;185,07;-;194,53;194,53;237,95
08.06.2022;16:00;181,73;179,41;155,36;181,73;181,73;191,72;159,3;173,69;185;223,56;144,46;177,08;199,87;-;196,13;196,13;238,54
08.06.2022;17:00;199,66;188,03;160;199,66;199,66;187,48;163,11;173,69;200,66;226,32;147,35;190,39;220;-;200,66;200,66;240,36
08.06.2022;18:00;209,69;195,54;172;209,69;209,69;198,25;175,76;173,68;210,9;237,82;147,61;204,66;210,9;-;210,9;210,9;236,02
08.06.2022;19:00;227,2;208,81;203,12;227,2;227,2;211,5;175,2;166,02;224,14;261,59;150,07;211,49;239,37;-;235,5;235,5;261,59
08.06.2022;20:00;212,36;210,74;212,36;212,36;212,36;212,36;212,36;166,74;212,36;263,72;152,62;211,61;249,28;-;244,98;244,98;263,72
08.06.2022;21:00;211,98;205,32;211,98;211,98;211,98;211,98;211,98;166,18;211,98;229,93;149,95;210,67;229,93;-;211,98;211,98;229,93
08.06.2022;22:00;211;201,77;211;211;211;211;211;165,91;211;219,7;144,43;203,75;219,7;-;211;211;219,7
08.06.2022;23:00;176,09;173;155,24;176,09;176,09;198,89;156,8;165,39;180,23;205,09;121,86;187,11;180,23;-;198,89;198,89;205,09
09.06.2022;00:00;189,01;180,26;189,01;189,01;189,01;189,01;189,01;163,31;189,01;189,01;128,02;179,49;189,01;-;189,98;189,01;189,01
09.06.2022;01:00;170,63;165,69;170,63;170,63;170,63;170,63;170,63;163,45;170,63;170,63;127,64;166,44;170,63;-;187,98;170,63;170,63
09.06.2022;02:00;165;160,87;165;165;165;165;165;159,89;165;165;126,15;163,56;165;-;177,3;165;165
09.06.2022;03:00;164,81;159,95;162,32;164,81;164,81;162,72;162,94;159,7;165,12;164,57;125,37;162,43;164,64;-;169,15;164,88;164,76
09.06.2022;04:00;164,85;158,97;158,06;164,85;164,85;159,16;159,7;159,74;165,68;164,18;125,19;162,87;164,39;-;168,43;165,04;164,72
09.06.2022;05:00;174,54;164,15;156,7;174,54;174,54;161,63;160,01;162,21;177;172,81;126,99;165,88;173,3;-;177;177;174,68
09.06.2022;06:00;205,75;198,55;198,11;205,75;205,75;196,6;201;163,38;205,94;205,12;200,81;196,28;205,31;-;196,6;205,28;205,34
09.06.2022;07:00;215,06;212,19;214,74;215,06;215,06;215,41;214,03;174,29;216,44;229,91;209,9;209,81;219,45;-;220,08;220,08;222,17
09.06.2022;08:00;221,92;213,85;207,67;221,92;221,92;215,71;179,93;181,05;215,24;253,19;216,59;209,87;229,23;-;270;270;240,74
09.06.2022;09:00;214,21;204,2;193,45;214,21;214,21;205,77;160;186,1;209,9;230,74;209,07;204,85;217,87;-;234;234;222,85
09.06.2022;10:00;205,13;198,52;190,93;205,13;205,13;207,24;178,9;186,1;201,1;205,39;200,21;199,23;204,37;-;218,17;218,17;206,41
09.06.2022;11:00;189,43;189,61;160,1;189,43;189,43;203,8;160,1;183,55;202,39;207,25;189,43;197,81;202,39;-;206,22;210,34;211,73
09.06.2022;12:00;183,18;180,68;135,9;183,18;183,18;183,18;144,31;177,5;201,87;212,89;183,18;179,91;202,33;-;230;230;220,45
09.06.2022;13:00;169,63;171,22;142,99;169,63;169,63;174;142,99;164,37;185,08;207,21;166,61;171,95;188,97;-;230;230;220,52
09.06.2022;14:00;161,16;164,82;145,94;161,16;161,16;161,93;145,94;156,82;164,04;202,87;157,29;171,6;184,29;-;270;270;222
09.06.2022;15:00;154,04;161,5;132,66;154,04;154,04;158,5;134;154,04;164,01;218,15;154,04;168,45;184,59;-;245;245;223,73
09.06.2022;16:00;153,31;161,41;135;153,31;153,31;155,9;137,76;152,69;167,19;223,95;152,69;165,43;178,26;-;211,45;211,45;198,31
09.06.2022;17:00;166,76;174,92;167,06;166,76;166,76;170,09;163,66;159,77;178,23;231,39;162,76;169,55;188,06;-;201,5;201,5;201,82
09.06.2022;18:00;177,73;184,8;178,71;177,73;177,73;180,21;175,94;172,22;183,73;228,56;173,47;190,31;194,14;-;215,99;215,99;205,72
09.06.2022;19:00;191,97;196,94;192,95;191,97;191,97;195,72;190,57;174,26;191,97;234,51;191,97;205,29;205,14;-;254,18;248,65;219,29
09.06.2022;20:00;202,28;204,76;200,08;202,28;202,28;200,97;200;171,77;202,28;249,52;197,43;209,12;216,6;-;264,35;264,35;230,28
09.06.2022;21:00;210,24;205,43;210,24;210,24;210,24;210,24;210,24;165,32;210,11;210,32;205,19;207,33;210,24;-;215,91;210,45;210,46
09.06.2022;22:00;209,09;204,46;209,09;209,09;209,09;209,09;209,09;163,59;209,09;209,09;204,07;208,66;209,09;-;209,09;209,09;209,09
09.06.2022;23:00;192,07;184,73;192,07;192,07;192,07;192,07;192,07;162,71;192,07;192,07;137,26;195,46;192,07;-;192,07;192,07;192,07
10.06.2022;00:00;196,58;186,17;196,58;196,58;196,58;196,58;196,58;166,62;196,58;176,36;132,86;196,01;196,58;-;205,69;196,58;196,58
10.06.2022;01:00;170;167,04;171,28;170;170;176,7;170;161,58;167,06;169,05;131,18;181,71;168,93;-;200,59;170,9;169,46
10.06.2022;02:00;164,24;161,53;166,31;163,91;164,24;169,4;163,91;159,15;162,29;162,4;128,37;174,55;162,29;-;194,8;164,7;163,13
10.06.2022;03:00;163,81;159,16;164,69;163,08;163,81;168,92;162,13;158,35;161,83;162,16;111,84;171,78;162,13;-;186,95;164,35;162,83
10.06.2022;04:00;163,84;159,88;163,84;163,84;163,84;163,84;163,84;158,76;163,84;163,84;120,1;169,11;163,84;-;186,95;163,84;163,84
10.06.2022;05:00;179,14;170,44;179,14;179,14;179,14;179,14;179,14;160,68;179,14;149,66;131,39;179,09;179,14;-;187,62;179,14;179,14
10.06.2022;06:00;207,91;200,18;207,91;207,91;207,91;207,91;207,91;162,96;207,91;172,31;202,92;208,43;207,91;-;207,91;207,91;207,91
10.06.2022;07:00;213,76;207,43;213,76;213,76;213,76;213,76;213,76;174,27;213,76;178,11;213,76;219,24;213,76;-;213,76;213,76;213,76
10.06.2022;08:00;212,84;209,59;212,84;212,84;212,84;212,84;212,84;174,29;212,84;212,84;212,84;215,69;212,84;-;212,84;212,84;212,84
10.06.2022;09:00;194,94;193,13;193,96;194,94;194,94;200;193,96;174,24;194,94;179,05;194,94;207,13;196,36;-;216,08;197,28;197,28
10.06.2022;10:00;175,16;174,22;172,45;175,16;175,16;185,85;174,05;169,73;175,16;139,85;174,89;198,09;176,06;-;206,69;178,7;177,66
10.06.2022;11:00;164,17;165,64;156,51;164,17;164,17;192;164,17;159,09;164,17;132,88;160,23;196,01;168,59;-;200,94;182,67;181,8
10.06.2022;12:00;157,77;160,61;146,98;157,77;157,77;196,48;157,77;153,2;157,77;130,78;153,99;190,06;164,1;-;196,48;181,28;181,28
10.06.2022;13:00;159,07;158,45;148,97;158,74;159,07;190,92;149,9;154,14;159,07;129,79;143,45;183,82;165,08;-;190,92;190,27;190,27
10.06.2022;14:00;151,61;151,27;138,2;151,29;151,61;182,03;142,74;146,91;151,61;127,11;139,33;173,49;159,62;-;193,99;175,96;175,96
10.06.2022;15:00;155,83;151,93;143,47;155,51;155,83;171,8;148,12;151;155,83;130,81;134,06;167,56;157,28;-;200,94;166,74;166,68
10.06.2022;16:00;162,8;153,61;154,63;157,81;162,8;171,8;157,81;157,75;163,56;135,23;97,03;167,77;163,56;-;200,94;167,05;167,07
10.06.2022;17:00;185,78;171,7;177;180;185,78;196,33;180;161,82;185,69;182,38;68,99;184,06;186,65;-;200,59;200,59;191,69
10.06.2022;18:00;202,44;179,95;168,87;175,9;202,44;205;175,9;162,17;205;200,25;72,87;206,77;204,28;-;205;205;204,49
10.06.2022;19:00;218,51;199,42;216,69;216,92;218,51;217,97;216,92;162,07;217,97;218,37;68,46;221,34;218,39;-;217,97;218,17;218,28
10.06.2022;20:00;220,46;201,02;220,46;220,46;220,46;220,46;220,46;162,11;220,46;220,46;61,55;223,92;220,46;-;220,46;220,46;220,46
10.06.2022;21:00;216,9;212,06;216,9;216,9;216,9;216,9;216,9;162,05;216,9;216,9;216,9;218,46;216,9;-;216,9;216,9;216,9
10.06.2022;22:00;215,48;210,3;215,48;215,48;215,48;215,48;215,48;161,97;215,48;215,48;210,31;217,13;215,48;-;215,48;215,48;215,48
10.06.2022;23:00;205,07;199,01;205,07;205,07;205,07;205,07;205,07;161,83;205,07;183,02;200,14;208,62;205,07;-;205,07;205,07;205,07
11.06.2022;00:00;202,71;195,43;200,95;201,06;202,71;207,5;200,43;158,62;202,54;183,25;197,84;193,06;201,74;-;207,5;203,34;202,32
11.06.2022;01:00;186,01;182,04;188,2;186,01;186,01;202,43;186,65;157,81;179,33;170,51;181,55;179,92;184,07;-;202,43;188,52;185,2
11.06.2022;02:00;173,39;171,73;175,49;173,39;173,39;195,3;173,39;157,55;165,08;164,57;169,23;171,18;170,41;-;195,3;176,66;172,08
11.06.2022;03:00;165,68;164,49;165,84;165,68;165,68;167,03;165,68;157,44;165,1;162,98;161,7;166,79;165,49;-;194,01;165,88;165,6
11.06.2022;04:00;158,56;158,83;161,85;158,23;158,23;167,45;158,23;153,64;155,43;155,89;154,75;167,65;155,8;-;191,77;159,45;156,95
11.06.2022;05:00;155,46;154,59;160,19;155,14;155,14;168,03;155,14;150,64;150,92;133,68;151,73;168,27;151,65;-;191,77;156,74;153,24
11.06.2022;06:00;157,84;156,21;160;157,84;157,84;161,37;159,29;152,95;157,2;130,61;154,05;169,36;157,84;-;191,77;158,5;157,9
11.06.2022;07:00;151,42;151,1;123,65;151,11;151,11;191,77;130;146,73;153,91;142,09;147,79;170,84;153,05;-;191,77;158,49;154,95
11.06.2022;08:00;149;148,72;124,54;149;149;184,83;128,15;132,17;151,09;150,28;145,43;170,89;150,5;-;184,83;155,64;152,21
11.06.2022;09:00;111,05;115,49;65,48;111,05;111,05;172,25;74,51;125,16;109,29;114;108,39;166,43;112,78;-;172,25;168,77;120,92
11.06.2022;10:00;80,29;86,94;8,12;80,29;80,29;177,55;21,24;82,86;80,29;96,34;78,36;165,45;85,56;-;177,55;173,12;104,56
11.06.2022;11:00;72,28;79,44;-7,26;72,28;72,28;180;7,9;74,59;72,28;89;70,54;164,23;78,01;-;180;180;95,54
11.06.2022;12:00;62,62;81,11;15;62,62;62,62;168,48;23,68;64,49;118,74;80,11;61,12;162,15;73,23;-;168,48;168,48;96
11.06.2022;13:00;48,15;60,27;-30;48,15;48,15;165,16;-15,32;49,58;63,56;76,08;46,99;155,03;55,61;-;165,16;165,16;80,52
11.06.2022;14:00;4,23;31,03;-46,94;4,23;4,23;164,22;-32,9;4,36;4,23;74,24;4,23;157,23;4,23;-;164,22;164,22;185,62
11.06.2022;15:00;37,53;52,72;-35;37,53;37,53;159;-34;38,65;48,53;87,83;25,09;162,5;52,31;-;159;135,68;76,17
11.06.2022;16:00;61,49;72,15;-16,21;61,49;61,49;166;-1,95;63,46;61,49;98,5;60,01;167,59;71,81;-;166;166;99,36
11.06.2022;17:00;76,05;87,09;-4,23;42,94;42,94;180,8;10,02;120,01;103,7;147,07;42,94;170,21;101,63;-;180,8;136,4;131,59
11.06.2022;18:00;155,36;156,64;142;149,22;149,22;173,47;144,5;139,97;163,32;176,19;149,22;173,64;162,32;-;191,77;165,18;166,91
11.06.2022;19:00;196,39;190,77;196,39;191,68;191,68;196,39;196,39;154,57;196,39;196,39;191,68;190,56;196,39;-;210,71;196,39;196,39
11.06.2022;20:00;209,33;203,22;209,48;204,31;204,31;210,05;209,33;157,31;209,33;217,19;204,31;198,47;211,38;-;225,11;219,45;214,52
11.06.2022;21:00;211,06;204,59;211,06;211,06;211,06;211,06;211,06;157,08;211,06;211,06;205,99;198,89;211,06;-;221,9;211,06;211,06
11.06.2022;22:00;207,92;201,83;207,92;207,92;207,92;207,92;207,92;156,92;207,92;207,92;202,93;196,94;207,92;-;210,71;207,92;207,92
